Date,Team,Team Location,Team Score,Opponent,Opponent Score,Opponent Location,Neutral Site,Team Result,Team Margin,Team Differential,Opponent Differential,Game Type
1/25/2017,UCLA,Away,76,Southern California,84,Home,,Loss,-8,15.03,5.52,Division 1
1/25/2017,Southern Illinois-Edwardsville,Home,56,Tennessee State,76,Away,,Loss,-20,-7.93,3.40,Division 1
1/25/2017,Wofford,Home,93,North Carolina-Greensboro,74,Away,,Win,19,3.45,6.38,Division 1
1/25/2017,Nevada-Las Vegas,Away,65,Wyoming,66,Home,,Loss,-1,-6.34,1.97,Division 1
1/25/2017,Wyoming,Home,66,Nevada-Las Vegas,65,Away,,Win,1,1.97,-6.34,Division 1
1/25/2017,North Carolina-Greensboro,Away,74,Wofford,93,Home,,Loss,-19,6.38,3.45,Division 1
1/25/2017,Stony Brook,Home,83,Maryland-Baltimore County,73,Away,,Win,10,0.35,4.27,Division 1
1/25/2017,Memphis,Away,66,Temple,77,Home,,Loss,-11,3.28,-0.25,Division 1
1/25/2017,Temple,Home,77,Memphis,66,Away,,Win,11,-0.25,3.28,Division 1
1/25/2017,Southeastern Louisiana,Home,71,Northwestern State,85,Away,,Loss,-14,2.69,-3.34,Division 1
1/25/2017,Saint Louis,Home,74,Massachusetts,70,Away,,Win,4,-7.94,-0.03,Division 1
1/25/2017,East Tennessee State,Away,96,Samford,86,Home,,Win,10,10.56,3.09,Division 1
1/25/2017,Samford,Home,86,East Tennessee State,96,Away,,Loss,-10,3.09,10.56,Division 1
1/25/2017,Massachusetts,Away,70,Saint Louis,74,Home,,Loss,-4,-0.03,-7.94,Division 1
1/25/2017,St. John's (NY),Away,91,Providence,86,Home,,Win,5,-1.94,3.63,Division 1
1/25/2017,Rhode Island,Away,62,Richmond,73,Home,,Loss,-11,8.48,2.59,Division 1
1/25/2017,Richmond,Home,73,Rhode Island,62,Away,,Win,11,2.59,8.48,Division 1
1/25/2017,Connecticut,Away,81,South Florida,60,Home,,Win,21,0.94,-9.67,Division 1
1/25/2017,South Florida,Home,60,Connecticut,81,Away,,Loss,-21,-9.67,0.94,Division 1
1/25/2017,Northwestern State,Away,85,Southeastern Louisiana,71,Home,,Win,14,-3.34,2.69,Division 1
1/25/2017,Western Illinois,Away,55,South Dakota,62,Home,,Loss,-7,-4.96,4.18,Division 1
1/25/2017,Butler,Away,61,Seton Hall,54,Home,,Win,7,7.90,3.13,Division 1
1/25/2017,Seton Hall,Home,54,Butler,61,Away,,Loss,-7,3.13,7.90,Division 1
1/25/2017,South Dakota,Home,62,Western Illinois,55,Away,,Win,7,4.18,-4.96,Division 1
1/25/2017,Southern Methodist,Away,65,Central Florida,60,Home,,Win,5,14.71,6.59,Division 1
1/25/2017,Chattanooga,Home,64,Virginia Military Institute,80,Away,,Loss,-16,5.87,-9.63,Division 1
1/25/2017,Virginia Military Institute,Away,80,Chattanooga,64,Home,,Win,16,-9.63,5.87,Division 1
1/25/2017,Central Florida,Home,60,Southern Methodist,65,Away,,Loss,-5,6.59,14.71,Division 1
1/25/2017,UC-Santa Barbara,Home,57,Cal State Northridge,78,Away,,Loss,-21,-10.21,-3.30,Division 1
1/25/2017,Bryant,Away,65,Central Connecticut State,54,Home,,Win,11,-3.28,-9.83,Division 1
1/25/2017,Central Connecticut State,Home,54,Bryant,65,Away,,Loss,-11,-9.83,-3.28,Division 1
1/25/2017,Denver,Home,91,South Dakota State,82,Away,,Win,9,1.13,0.18,Division 1
1/25/2017,South Dakota State,Away,82,Denver,91,Home,,Loss,-9,0.18,1.13,Division 1
1/25/2017,East Carolina,Home,69,Tulsa,66,Away,,Win,3,-1.82,-2.84,Division 1
1/25/2017,San Jose State,Away,72,Colorado State,81,Home,,Loss,-9,-1.67,5.15,Division 1
1/25/2017,Colgate,Home,62,Lehigh,76,Away,,Loss,-14,-4.00,5.34,Division 1
1/25/2017,Lehigh,Away,76,Colgate,62,Home,,Win,14,5.34,-4.00,Division 1
1/25/2017,Colorado State,Home,81,San Jose State,72,Away,,Win,9,5.15,-1.67,Division 1
1/25/2017,Cal State Northridge,Away,78,UC-Santa Barbara,57,Home,,Win,21,-3.30,-10.21,Division 1
1/25/2017,Arizona State,Home,86,Washington,75,Away,,Win,11,-3.09,-4.68,Division 1
1/25/2017,Washington,Away,75,Arizona State,86,Home,,Loss,-11,-4.68,-3.09,Division 1
1/25/2017,Baylor,Home,65,Texas Tech,61,Away,,Win,4,10.00,6.25,Division 1
1/25/2017,Navy,Away,71,American,53,Home,,Win,18,0.72,-6.80,Division 1
1/25/2017,Albany (NY),Home,49,Vermont,60,Away,,Loss,-11,5.85,11.97,Division 1
1/25/2017,Vermont,Away,60,Albany (NY),49,Home,,Win,11,11.97,5.85,Division 1
1/25/2017,American,Home,53,Navy,71,Away,,Loss,-18,-6.80,0.72,Division 1
1/25/2017,Nevada,Away,76,Boise State,57,Home,,Win,19,9.03,4.53,Division 1
1/25/2017,Army,Away,89,Boston University,90,Home,,Loss,-1,-0.50,2.34,Division 1
1/25/2017,Boston University,Home,90,Army,89,Away,,Win,1,2.34,-0.50,Division 1
1/25/2017,Boise State,Home,57,Nevada,76,Away,,Loss,-19,4.53,9.03,Division 1
1/25/2017,Texas Tech,Away,61,Baylor,65,Home,,Loss,-4,6.25,10.00,Division 1
1/25/2017,Binghamton,Home,76,Hartford,55,Away,,Win,21,-2.97,-10.28,Division 1
1/25/2017,Hartford,Away,55,Binghamton,76,Home,,Loss,-21,-10.28,-2.97,Division 1
1/25/2017,Illinois State,Home,71,Indiana State,66,Away,,Win,5,7.85,-2.74,Division 1
1/25/2017,Indiana State,Away,66,Illinois State,71,Home,,Loss,-5,-2.74,7.85,Division 1
1/25/2017,IPFW,Home,103,IUPUI,73,Away,,Win,30,8.87,-0.53,Division 1
1/25/2017,Iowa,Away,64,Illinois,76,Home,,Loss,-12,2.31,1.91,Division 1
1/25/2017,UC-Riverside,Away,70,Hawaii,64,Home,,Win,6,-4.17,-0.20,Division 1
1/25/2017,Hawaii,Home,64,UC-Riverside,70,Away,,Loss,-6,-0.20,-4.17,Division 1
1/25/2017,Illinois,Home,76,Iowa,64,Away,,Win,12,1.91,2.31,Division 1
1/25/2017,NJIT,Away,65,Kennesaw State,71,Home,,Loss,-6,-2.23,-1.72,Division 1
1/25/2017,La Salle,Home,74,Pennsylvania,77,Away,,Loss,-3,-1.03,0.86,Division 1
1/25/2017,Pennsylvania,Away,77,La Salle,74,Home,,Win,3,0.86,-1.03,Division 1
1/25/2017,Kennesaw State,Home,71,NJIT,65,Away,,Win,6,-1.72,-2.23,Division 1
1/25/2017,IUPUI,Away,73,IPFW,103,Home,,Loss,-30,-0.53,8.87,Division 1
1/25/2017,Jacksonville,Home,103,Stetson,92,Away,,Win,11,2.56,-5.72,Division 1
1/25/2017,Stetson,Away,92,Jacksonville,103,Home,,Loss,-11,-5.72,2.56,Division 1
1/25/2017,South Carolina State,Away,68,Hampton,66,Home,,Win,2,-10.29,-1.80,Division 1
1/25/2017,Western Carolina,Away,37,Furman,85,Home,,Loss,-48,-11.88,8.13,Division 1
1/25/2017,George Mason,Home,68,George Washington,87,Away,,Loss,-19,2.94,0.42,Division 1
1/25/2017,George Washington,Away,87,George Mason,68,Home,,Win,19,0.42,2.94,Division 1
1/25/2017,Furman,Home,85,Western Carolina,37,Away,,Win,48,8.13,-11.88,Division 1
1/25/2017,Tulsa,Away,66,East Carolina,69,Home,,Loss,-3,-2.84,-1.82,Division 1
1/25/2017,Belmont,Away,77,Eastern Illinois,64,Home,,Win,13,8.18,2.97,Division 1
1/25/2017,Eastern Illinois,Home,64,Belmont,77,Away,,Loss,-13,2.97,8.18,Division 1
1/25/2017,Florida State,Away,56,Georgia Tech,78,Home,,Loss,-22,11.18,0.22,Division 1
1/25/2017,Georgia Tech,Home,78,Florida State,56,Away,,Win,22,0.22,11.18,Division 1
1/25/2017,Hampton,Home,66,South Carolina State,68,Away,,Loss,-2,-1.80,-10.29,Division 1
1/25/2017,Georgia,Home,60,Alabama,80,Away,,Loss,-20,1.55,4.15,Division 1
1/25/2017,Creighton,Away,51,Georgetown,71,Home,,Loss,-20,9.62,1.88,Division 1
1/25/2017,Georgetown,Home,71,Creighton,51,Away,,Win,20,1.88,9.62,Division 1
1/25/2017,Alabama,Away,80,Georgia,60,Home,,Win,20,4.15,1.55,Division 1
1/26/2017,Nebraska,Away,61,Northwestern,73,Home,,Loss,-12,-3.10,6.03,Division 1
1/26/2017,Northwestern,Home,73,Nebraska,61,Away,,Win,12,6.03,-3.10,Division 1
1/26/2017,Pepperdine,Home,78,Portland,60,Away,,Win,18,-11.29,-5.09,Division 1
1/26/2017,Northeastern,Home,49,Elon,51,Away,,Loss,-2,0.13,3.47,Division 1
1/26/2017,Northern Arizona,Home,63,Northern Colorado,50,Away,,Win,13,-6.84,-3.17,Division 1
1/26/2017,Northern Colorado,Away,50,Northern Arizona,63,Home,,Loss,-13,-3.17,-6.84,Division 1
1/26/2017,Portland,Away,60,Pepperdine,78,Home,,Loss,-18,-5.09,-11.29,Division 1
1/26/2017,Radford,Home,61,Campbell,78,Away,,Loss,-17,-4.91,0.79,Division 1
1/26/2017,Old Dominion,Away,80,Rice,72,Home,,Win,8,3.29,6.06,Division 1
1/26/2017,Rice,Home,72,Old Dominion,80,Away,,Loss,-8,6.06,3.29,Division 1
1/26/2017,North Carolina-Asheville,Away,73,Presbyterian,47,Home,,Win,26,9.28,-13.63,Division 1
1/26/2017,Presbyterian,Home,47,North Carolina-Asheville,73,Away,,Loss,-26,-13.63,9.28,Division 1
1/26/2017,Campbell,Away,78,Radford,61,Home,,Win,17,0.79,-4.91,Division 1
1/26/2017,Southeast Missouri State,Away,75,Murray State,74,Home,,Win,1,-0.12,2.91,Division 1
1/26/2017,McNeese State,Away,56,New Orleans,75,Home,,Loss,-19,-8.59,3.77,Division 1
1/26/2017,New Orleans,Home,75,McNeese State,56,Away,,Win,19,3.77,-8.59,Division 1
1/26/2017,Mount St. Mary's,Home,48,Robert Morris,47,Away,,Win,1,-0.26,-3.42,Division 1
1/26/2017,Robert Morris,Away,47,Mount St. Mary's,48,Home,,Loss,-1,-3.42,-0.26,Division 1
1/26/2017,Murray State,Home,74,Southeast Missouri State,75,Away,,Loss,-1,2.91,-0.12,Division 1
1/26/2017,Manhattan,Away,70,Niagara,69,Home,,Win,1,-7.06,-3.97,Division 1
1/26/2017,Charlotte,Away,82,North Texas,81,Home,,Win,1,-3.73,-6.10,Division 1
1/26/2017,North Texas,Home,81,Charlotte,82,Away,,Loss,-1,-6.10,-3.73,Division 1
1/26/2017,Elon,Away,51,Northeastern,49,Home,,Win,2,3.47,0.13,Division 1
1/26/2017,Niagara,Home,69,Manhattan,70,Away,,Loss,-1,-3.97,-7.06,Division 1
1/26/2017,North Carolina,Home,91,Virginia Tech,72,Away,,Win,19,14.29,4.84,Division 1
1/26/2017,Virginia Tech,Away,72,North Carolina,91,Home,,Loss,-19,4.84,14.29,Division 1
1/26/2017,Oregon,Away,73,Utah,67,Home,,Win,6,14.06,10.84,Division 1
1/26/2017,Utah,Home,67,Oregon,73,Away,,Loss,-6,10.84,14.06,Division 1
1/26/2017,Texas-Rio Grande Valley,Away,81,Utah Valley,92,Home,,Loss,-11,-5.00,3.58,Division 1
1/26/2017,Tennessee Tech,Home,76,Morehead State,73,Away,,Win,3,-0.72,1.97,Division 1
1/26/2017,College of Charleston,Away,77,Towson,83,Home,,Loss,-6,4.79,4.97,Division 1
1/26/2017,Towson,Home,83,College of Charleston,77,Away,,Win,6,4.97,4.79,Division 1
1/26/2017,Utah Valley,Home,92,Texas-Rio Grande Valley,81,Away,,Win,11,3.58,-5.00,Division 1
1/26/2017,Western Kentucky,Home,65,Texas-El Paso,62,Away,,Win,3,-2.91,0.47,Division 1
1/26/2017,Delaware,Away,58,William & Mary,82,Home,,Loss,-24,-6.79,3.97,Division 1
1/26/2017,William & Mary,Home,82,Delaware,58,Away,,Win,24,3.97,-6.79,Division 1
1/26/2017,Saint Francis (PA),Away,72,Wagner,67,Home,,Win,5,1.56,2.47,Division 1
1/26/2017,Wagner,Home,67,Saint Francis (PA),72,Away,,Loss,-5,2.47,1.56,Division 1
1/26/2017,Texas-El Paso,Away,62,Western Kentucky,65,Home,,Loss,-3,0.47,-2.91,Division 1
1/26/2017,San Francisco,Away,46,Saint Mary's (CA),66,Home,,Loss,-20,4.66,15.50,Division 1
1/26/2017,Brigham Young,Away,68,Santa Clara,76,Home,,Loss,-8,7.09,1.39,Division 1
1/26/2017,Santa Clara,Home,76,Brigham Young,68,Away,,Win,8,1.39,7.09,Division 1
1/26/2017,Long Island University,Away,60,Sacred Heart,57,Home,,Win,3,1.88,-3.44,Division 1
1/26/2017,Sacred Heart,Home,57,Long Island University,60,Away,,Loss,-3,-3.44,1.88,Division 1
1/26/2017,Saint Mary's (CA),Home,66,San Francisco,46,Away,,Win,20,15.50,4.66,Division 1
1/26/2017,New Mexico State,Away,71,Seattle,56,Home,,Win,15,11.70,-1.67,Division 1
1/26/2017,Fairleigh Dickinson,Away,79,St. Francis (NY),73,Home,,Win,6,-2.23,-11.71,Division 1
1/26/2017,St. Francis (NY),Home,73,Fairleigh Dickinson,79,Away,,Loss,-6,-11.71,-2.23,Division 1
1/26/2017,Morehead State,Away,73,Tennessee Tech,76,Home,,Loss,-3,1.97,-0.72,Division 1
1/26/2017,Seattle,Home,56,New Mexico State,71,Away,,Loss,-15,-1.67,11.70,Division 1
1/26/2017,North Dakota,Away,91,Southern Utah,89,Home,,Win,2,7.71,-7.73,Division 1
1/26/2017,Southern Utah,Home,89,North Dakota,91,Away,,Loss,-2,-7.73,7.71,Division 1
1/26/2017,Florida Atlantic,Away,83,Florida International,65,Home,,Win,18,-3.77,-3.35,Division 1
1/26/2017,Florida International,Home,65,Florida Atlantic,83,Away,,Loss,-18,-3.35,-3.77,Division 1
1/26/2017,Gardner-Webb,Home,70,Winthrop,72,Away,,Loss,-2,6.88,9.53,Division 1
1/26/2017,Oregon State,Away,78,Colorado,85,Home,,Loss,-7,-9.38,3.58,Division 1
1/26/2017,Drexel,Home,81,Hofstra,80,Away,,Win,1,-3.47,0.59,Division 1
1/26/2017,Hofstra,Away,80,Drexel,81,Home,,Loss,-1,0.59,-3.47,Division 1
1/26/2017,Winthrop,Away,72,Gardner-Webb,70,Home,,Win,2,9.53,6.88,Division 1
1/26/2017,High Point,Home,72,Charleston Southern,69,Away,,Win,3,-0.10,-1.26,Division 1
1/26/2017,Houston Baptist,Home,83,Nicholls State,80,Away,,Win,3,2.07,-4.77,Division 1
1/26/2017,Nicholls State,Away,80,Houston Baptist,83,Home,,Loss,-3,-4.77,2.07,Division 1
1/26/2017,Gonzaga,Home,79,San Diego,43,Away,,Win,36,23.42,-5.97,Division 1
1/26/2017,San Diego,Away,43,Gonzaga,79,Home,,Loss,-36,-5.97,23.42,Division 1
1/26/2017,Charleston Southern,Away,69,High Point,72,Home,,Loss,-3,-1.26,-0.10,Division 1
1/26/2017,Washington State,Away,62,Arizona,79,Home,,Loss,-17,-6.35,10.82,Division 1
1/26/2017,Austin Peay,Home,79,Tennessee-Martin,85,Away,,Loss,-6,-6.13,2.00,Division 1
1/26/2017,Tennessee-Martin,Away,85,Austin Peay,79,Home,,Win,6,2.00,-6.13,Division 1
1/26/2017,Alabama-Birmingham,Home,79,Louisiana Tech,70,Away,,Win,9,1.61,10.73,Division 1
1/26/2017,Louisiana Tech,Away,70,Alabama-Birmingham,79,Home,,Loss,-9,10.73,1.61,Division 1
1/26/2017,Arizona,Home,79,Washington State,62,Away,,Win,17,10.82,-6.35,Division 1
1/26/2017,Cal Poly,Away,79,UC-Irvine,66,Home,,Win,13,-5.16,5.63,Division 1
1/26/2017,Cincinnati,Home,86,Xavier,78,Away,,Win,8,13.65,3.26,Division 1
1/26/2017,Xavier,Away,78,Cincinnati,86,Home,,Loss,-8,3.26,13.65,Division 1
1/26/2017,Colorado,Home,85,Oregon State,78,Away,,Win,7,3.58,-9.38,Division 1
1/26/2017,UC-Irvine,Home,66,Cal Poly,79,Away,,Loss,-13,5.63,-5.16,Division 1
1/26/2017,Cal State Bakersfield,Away,75,Chicago State,59,Home,,Win,16,8.16,-13.19,Division 1
1/26/2017,Chicago State,Home,59,Cal State Bakersfield,75,Away,,Loss,-16,-13.19,8.16,Division 1
1/26/2017,Indiana,Away,60,Michigan,90,Home,,Loss,-30,7.03,9.26,Division 1
1/26/2017,Michigan,Home,90,Indiana,60,Away,,Win,30,9.26,7.03,Division 1
1/26/2017,Middle Tennessee,Home,72,Southern Mississippi,56,Away,,Win,16,11.71,-9.26,Division 1
1/26/2017,Saint Peter's,Away,81,Marist,65,Home,,Win,16,4.72,-9.59,Division 1
1/26/2017,Marshall,Home,92,Texas-San Antonio,71,Away,,Win,21,1.66,-3.42,Division 1
1/26/2017,Texas-San Antonio,Away,71,Marshall,92,Home,,Loss,-21,-3.42,1.66,Division 1
1/26/2017,Southern Mississippi,Away,56,Middle Tennessee,72,Home,,Loss,-16,-9.26,11.71,Division 1
1/26/2017,Montana,Home,60,Eastern Washington,72,Away,,Loss,-12,1.34,3.42,Division 1
1/26/2017,Idaho,Away,91,Montana State,94,Home,,Loss,-3,1.68,0.91,Division 1
1/26/2017,Montana State,Home,94,Idaho,91,Away,,Win,3,0.91,1.68,Division 1
1/26/2017,Grand Canyon,Away,77,Missouri-Kansas City,83,Home,,Loss,-6,5.77,-1.85,Division 1
1/26/2017,Missouri-Kansas City,Home,83,Grand Canyon,77,Away,,Win,6,-1.85,5.77,Division 1
1/26/2017,Eastern Washington,Away,72,Montana,60,Home,,Win,12,3.42,1.34,Division 1
1/26/2017,Jacksonville State,Home,52,Eastern Kentucky,57,Away,,Loss,-5,2.09,-4.29,Division 1
1/26/2017,James Madison,Home,76,North Carolina-Wilmington,87,Away,,Loss,-11,-3.18,10.24,Division 1
1/26/2017,North Carolina-Wilmington,Away,87,James Madison,76,Home,,Win,11,10.24,-3.18,Division 1
1/26/2017,Abilene Christian,Away,79,Incarnate Word,82,Home,,Loss,-3,-2.21,-3.72,Division 1
1/26/2017,Incarnate Word,Home,82,Abilene Christian,79,Away,,Win,3,-3.72,-2.21,Division 1
1/26/2017,Eastern Kentucky,Away,57,Jacksonville State,52,Home,,Win,5,-4.29,2.09,Division 1
1/26/2017,Cal State Fullerton,Away,65,Long Beach State,76,Home,,Loss,-11,2.42,-3.44,Division 1
1/26/2017,Loyola Marymount,Home,79,Pacific,73,Away,,Win,6,-0.40,-5.00,Division 1
1/26/2017,Pacific,Away,73,Loyola Marymount,79,Home,,Loss,-6,-5.00,-0.40,Division 1
1/26/2017,Marist,Home,65,Saint Peter's,81,Away,,Loss,-16,-9.59,4.72,Division 1
1/26/2017,Long Beach State,Home,76,Cal State Fullerton,65,Away,,Win,11,-3.44,2.42,Division 1
1/26/2017,Liberty,Away,93,Longwood,62,Home,,Win,31,3.31,-13.00,Division 1
1/26/2017,Longwood,Home,62,Liberty,93,Away,,Loss,-31,-13.00,3.31,Division 1
1/27/2017,Valparaiso,Home,70,Wright State,55,Away,,Win,15,6.75,4.63,Division 1
1/27/2017,Wright State,Away,55,Valparaiso,70,Home,,Loss,-15,4.63,6.75,Division 1
1/27/2017,Siena,Home,66,Iona,77,Away,,Loss,-11,0.24,4.12,Division 1
1/27/2017,Oakland,Home,72,Green Bay,80,Away,,Loss,-8,8.72,3.10,Division 1
1/27/2017,Iona,Away,77,Siena,66,Home,,Win,11,4.12,0.24,Division 1
1/27/2017,Dayton,Away,68,Virginia Commonwealth,73,Home,,Loss,-5,9.94,8.26,Division 1
1/27/2017,Brown,Away,75,Yale,85,Home,,Loss,-10,-2.10,4.24,Division 1
1/27/2017,Yale,Home,85,Brown,75,Away,,Win,10,4.24,-2.10,Division 1
1/27/2017,Weber State,Home,96,Idaho State,74,Away,,Win,22,6.63,-10.39,Division 1
1/27/2017,Virginia Commonwealth,Home,73,Dayton,68,Away,,Win,5,8.26,9.94,Division 1
1/27/2017,Idaho State,Away,74,Weber State,96,Home,,Loss,-22,-10.39,6.63,Division 1
1/27/2017,Harvard,Away,77,Cornell,71,Home,,Win,6,6.07,-5.66,Division 1
1/27/2017,Detroit Mercy,Home,69,Milwaukee,73,Away,,Loss,-4,-7.84,-4.20,Division 1
1/27/2017,Cornell,Home,71,Harvard,77,Away,,Loss,-6,-5.66,6.07,Division 1
1/27/2017,Columbia,Home,66,Dartmouth,54,Away,,Win,12,-0.89,-7.70,Division 1
1/27/2017,Dartmouth,Away,54,Columbia,66,Home,,Loss,-12,-7.70,-0.89,Division 1
1/27/2017,Milwaukee,Away,73,Detroit Mercy,69,Home,,Win,4,-4.20,-7.84,Division 1
1/27/2017,Quinnipiac,Away,76,Monmouth,95,Home,,Loss,-19,-6.65,8.03,Division 1
1/27/2017,Green Bay,Away,80,Oakland,72,Home,,Win,8,3.10,8.72,Division 1
1/27/2017,Monmouth,Home,95,Quinnipiac,76,Away,,Win,19,8.03,-6.65,Division 1
1/27/2017,Illinois-Chicago,Home,62,Northern Kentucky,79,Away,,Loss,-17,-0.15,4.74,Division 1
1/27/2017,Northern Kentucky,Away,79,Illinois-Chicago,62,Home,,Win,17,4.74,-0.15,Division 1
1/28/2017,Alabama A&M,Away,65,Prairie View,70,Home,,Loss,-5,-15.97,-4.33,Division 1
1/28/2017,Prairie View,Home,70,Alabama A&M,65,Away,,Win,5,-4.33,-15.97,Division 1
1/28/2017,Portland,Home,52,San Diego,68,Away,,Loss,-16,-5.09,-5.97,Division 1
1/28/2017,San Diego,Away,68,Portland,52,Home,,Win,16,-5.97,-5.09,Division 1
1/28/2017,Rhode Island,Home,71,St. Bonaventure,59,Away,,Win,12,8.48,4.47,Division 1
1/28/2017,St. Bonaventure,Away,59,Rhode Island,71,Home,,Loss,-12,4.47,8.48,Division 1
1/28/2017,Longwood,Away,62,Presbyterian,71,Home,,Loss,-9,-13.00,-13.63,Division 1
1/28/2017,Presbyterian,Home,71,Longwood,62,Away,,Win,9,-13.63,-13.00,Division 1
1/28/2017,Pittsburgh,Home,60,Clemson,67,Away,,Loss,-7,-1.82,3.50,Division 1
1/28/2017,San Francisco,Away,81,Pacific,60,Home,,Win,21,4.66,-5.00,Division 1
1/28/2017,Illinois,Away,67,Penn State,71,Home,,Loss,-4,1.91,-1.00,Division 1
1/28/2017,Oral Roberts,Home,83,IPFW,87,Away,,Loss,-4,-4.87,8.87,Division 1
1/28/2017,Pacific,Home,60,San Francisco,81,Away,,Loss,-21,-5.00,4.66,Division 1
1/28/2017,Pepperdine,Home,49,Gonzaga,96,Away,,Loss,-47,-11.29,23.42,Division 1
1/28/2017,Clemson,Away,67,Pittsburgh,60,Home,,Win,7,3.50,-1.82,Division 1
1/28/2017,Penn State,Home,71,Illinois,67,Away,,Win,4,-1.00,1.91,Division 1
1/28/2017,Gonzaga,Away,96,Pepperdine,49,Home,,Win,47,23.42,-11.29,Division 1
1/28/2017,Charlotte,Away,67,Rice,84,Home,,Loss,-17,-3.73,6.06,Division 1
1/28/2017,Sam Houston State,Home,71,Southeastern Louisiana,69,Away,,Win,2,3.00,2.69,Division 1
1/28/2017,Southeastern Louisiana,Away,69,Sam Houston State,71,Home,,Loss,-2,2.69,3.00,Division 1
1/28/2017,La Salle,Away,72,Saint Joseph's,73,Home,,Loss,-1,-1.03,-3.55,Division 1
1/28/2017,Saint Joseph's,Home,73,La Salle,72,Away,,Win,1,-3.55,-1.03,Division 1
1/28/2017,Nevada-Las Vegas,Away,72,San Jose State,76,Home,,Loss,-4,-6.34,-1.67,Division 1
1/28/2017,San Jose State,Home,76,Nevada-Las Vegas,72,Away,,Win,4,-1.67,-6.34,Division 1
1/28/2017,Colorado State,Away,78,San Diego State,77,Home,,Win,1,5.15,5.94,Division 1
1/28/2017,San Diego State,Home,77,Colorado State,78,Away,,Loss,-1,5.94,5.15,Division 1
1/28/2017,Saint Francis (PA),Home,89,Robert Morris,83,Away,,Win,6,1.56,-3.42,Division 1
1/28/2017,Richmond,Home,101,Duquesne,90,Away,,Win,11,2.59,-3.75,Division 1
1/28/2017,Rutgers,Neutral,54,Wisconsin,61,,Neutral Site,Loss,-7,-1.58,10.53,Division 1
1/28/2017,Rice,Home,84,Charlotte,67,Away,,Win,17,6.06,-3.73,Division 1
1/28/2017,Duquesne,Away,90,Richmond,101,Home,,Loss,-11,-3.75,2.59,Division 1
1/28/2017,Sacramento State,Home,80,Portland State,77,Away,,Win,3,-3.19,3.55,Division 1
1/28/2017,Robert Morris,Away,83,Saint Francis (PA),89,Home,,Loss,-6,-3.42,1.56,Division 1
1/28/2017,Wisconsin,Neutral,61,Rutgers,54,,Neutral Site,Win,7,10.53,-1.58,Division 1
1/28/2017,Portland State,Away,77,Sacramento State,80,Home,,Loss,-3,3.55,-3.19,Division 1
1/28/2017,IPFW,Away,87,Oral Roberts,83,Home,,Win,4,8.87,-4.87,Division 1
1/28/2017,Niagara,Home,80,Rider,67,Away,,Win,13,-3.97,-0.06,Division 1
1/28/2017,Rider,Away,67,Niagara,80,Home,,Loss,-13,-0.06,-3.97,Division 1
1/28/2017,Nevada,Home,82,New Mexico,65,Away,,Win,17,9.03,0.97,Division 1
1/28/2017,New Mexico,Away,65,Nevada,82,Home,,Loss,-17,0.97,9.03,Division 1
1/28/2017,Lipscomb,Away,66,NJIT,62,Home,,Win,4,7.33,-2.23,Division 1
1/28/2017,NJIT,Home,62,Lipscomb,66,Away,,Loss,-4,-2.23,7.33,Division 1
1/28/2017,McNeese State,Away,74,Nicholls State,78,Home,,Loss,-4,-8.59,-4.77,Division 1
1/28/2017,Nicholls State,Home,78,McNeese State,74,Away,,Win,4,-4.77,-8.59,Division 1
1/28/2017,South Dakota State,Away,88,Nebraska-Omaha,84,Home,,Win,4,0.18,0.38,Division 1
1/28/2017,Sacred Heart,Away,53,Mount St. Mary's,67,Home,,Loss,-14,-3.44,-0.26,Division 1
1/28/2017,Murray State,Home,94,Tennessee-Martin,86,Away,,Win,8,2.91,2.00,Division 1
1/28/2017,Montana State,Home,91,Eastern Washington,90,Away,,Win,1,0.91,3.42,Division 1
1/28/2017,Mount St. Mary's,Home,67,Sacred Heart,53,Away,,Win,14,-0.26,-3.44,Division 1
1/28/2017,Navy,Home,60,Holy Cross,47,Away,,Win,13,0.72,-1.75,Division 1
1/28/2017,Nebraska-Omaha,Home,84,South Dakota State,88,Away,,Loss,-4,0.38,0.18,Division 1
1/28/2017,Tennessee-Martin,Away,86,Murray State,94,Home,,Loss,-8,2.00,2.91,Division 1
1/28/2017,Holy Cross,Away,47,Navy,60,Home,,Loss,-13,-1.75,0.72,Division 1
1/28/2017,Bethune-Cookman,Away,66,Norfolk State,73,Home,,Loss,-7,-6.72,-1.42,Division 1
1/28/2017,North Dakota,Away,67,Northern Arizona,68,Home,,Loss,-1,7.71,-6.84,Division 1
1/28/2017,Northern Arizona,Home,68,North Dakota,67,Away,,Win,1,-6.84,7.71,Division 1
1/28/2017,Northeastern,Home,69,Towson,62,Away,,Win,7,0.13,4.97,Division 1
1/28/2017,Towson,Away,62,Northeastern,69,Home,,Loss,-7,4.97,0.13,Division 1
1/28/2017,Arkansas,Away,71,Oklahoma State,99,Home,,Loss,-28,5.79,7.50,Division 1
1/28/2017,Oklahoma State,Home,99,Arkansas,71,Away,,Win,28,7.50,5.79,Division 1
1/28/2017,Florida,Away,84,Oklahoma,52,Home,,Win,32,11.72,-1.19,Division 1
1/28/2017,Oklahoma,Home,52,Florida,84,Away,,Loss,-32,-1.19,11.72,Division 1
