Date,Opponent,Opponent Differential,Team,Team Differential,at_home,at_opp,opp_avg_Score,opp_avg_ScoreAllowed,opp_losses,opp_wins,team_avg_Score,team_avg_ScoreAllowed,team_losses,team_wins,team_won 
11/24/2016,Seton Hall,3.13,Florida,11.72,0,0,88.0,70.33333333333333,0,3,76.75,60.0,0,4,1
11/24/2016,Binghamton,-2.97,Long Beach State,-3.44,0,0,65.16666666666667,72.66666666666667,3,3,73.0,90.0,5,1,0
11/24/2016,Arizona,10.82,Santa Clara,1.39,0,0,77.25,62.25,0,4,71.6,68.4,2,3,0
11/24/2016,Michigan State,3.36,Baylor,10.0,0,0,72.4,65.2,2,3,73.5,61.25,0,4,1
11/24/2016,Stanford,-1.35,Miami (FL),5.69,0,0,74.75,59.25,0,4,86.66666666666667,53.666666666666664,0,3,1
11/24/2016,Indiana State,-2.74,Iowa State,8.88,0,0,84.66666666666667,69.66666666666667,1,2,105.33333333333333,63.0,0,3,1
11/24/2016,Mississippi,1.67,Montana,1.34,0,1,85.8,82.6,1,4,67.2,73.4,4,1,0
11/24/2016,Temple,-0.25,Florida State,11.18,0,0,76.0,71.5,2,2,96.75,75.5,0,4,0
11/24/2016,Drake,-5.87,Iona,4.12,0,0,70.66666666666667,69.33333333333333,2,1,77.0,95.0,2,0,1
11/25/2016,Morehead State,1.97,Pittsburgh,-1.82,1,0,82.0,67.5,2,2,82.4,78.2,1,4,1
11/25/2016,Dayton,9.94,Portland,-5.09,0,0,77.0,70.25,2,2,81.25,68.0,1,3,0
11/25/2016,Fresno State,3.69,Oregon State,-9.38,1,0,73.25,71.25,2,2,66.4,68.6,3,2,0
11/25/2016,St. John's (NY),-1.94,Old Dominion,3.29,0,0,78.8,70.8,3,2,62.0,62.5,2,2,1
11/25/2016,Abilene Christian,-2.21,Oklahoma,-1.19,1,0,67.66666666666667,60.666666666666664,1,2,80.75,67.0,1,3,1
11/25/2016,Prairie View,-4.33,Lamar,6.03,0,1,71.4,80.8,3,2,73.75,62.0,1,3,1
11/25/2016,Rutgers,-1.58,Hartford,-10.28,0,1,76.6,60.0,0,5,68.8,78.8,4,1,0
11/25/2016,Hampton,-1.8,Robert Morris,-3.42,1,0,61.25,72.5,3,1,58.6,72.4,5,0,1
11/25/2016,Sam Houston State,3.0,Idaho,1.68,0,1,84.2,77.6,2,3,75.0,69.0,1,3,0
11/25/2016,Rowan,0.0,Princeton,10.62,1,0,0,0,0,0,70.33333333333333,71.0,2,1,1
11/25/2016,Belmont,8.18,Rhode Island,8.48,1,0,72.33333333333333,75.66666666666667,2,1,82.2,68.8,1,4,1
11/25/2016,North Dakota,7.71,North Florida,-1.09,0,0,97.66666666666667,59.0,0,3,82.6,78.8,3,2,1
11/25/2016,Niagara,-3.97,North Texas,-6.1,1,0,76.2,79.6,4,1,60.75,74.0,3,1,1
11/25/2016,Middle Tennessee,11.71,North Carolina-Wilmington,10.24,0,0,83.0,72.25,1,3,85.33333333333333,64.0,0,3,0
11/25/2016,Norfolk State,-1.42,Sacred Heart,-3.44,0,0,68.0,73.5,4,2,70.2,86.2,4,1,1
11/25/2016,Belmont Abbey,0.0,North Carolina-Greensboro,6.38,1,0,0,0,0,0,61.2,58.8,2,3,1
11/25/2016,Northern Arizona,-6.84,Alabama State,-8.48,0,0,70.83333333333333,81.66666666666667,5,1,64.0,85.75,4,0,0
11/25/2016,Ohio,7.13,Tennessee Tech,-0.72,0,1,80.0,67.66666666666667,0,3,72.6,75.0,4,1,0
11/25/2016,Marshall,1.66,Ohio State,3.03,1,0,83.75,67.5,0,4,72.6,56.6,0,5,1
11/25/2016,Bryant,-3.28,Northwestern,6.03,1,0,72.6,79.4,3,2,78.2,66.6,2,3,1
11/25/2016,Northern Illinois,1.53,Elon,3.47,0,1,77.6,66.8,2,3,90.25,77.25,1,3,1
11/25/2016,UC-Riverside,-4.17,Utah,10.84,1,0,73.5,60.0,2,2,90.33333333333333,47.0,0,3,1
11/25/2016,Texas A&M,2.39,Virginia Tech,4.84,0,0,76.5,58.75,1,3,89.75,71.0,0,4,0
11/25/2016,Nebraska,-3.1,UCLA,15.03,0,0,74.5,57.75,0,4,104.4,77.8,0,5,1
11/25/2016,Towson,4.97,Stony Brook,0.35,0,1,70.25,71.0,2,2,68.0,77.33333333333333,3,0,0
11/25/2016,Idaho State,-10.39,Texas Tech,6.25,1,0,68.6,82.0,5,0,78.6,59.8,1,4,1
11/25/2016,Western Kentucky,-2.91,Washington,-4.68,0,0,74.75,69.75,1,3,95.0,83.0,1,3,1
11/25/2016,Michigan State,3.36,Wichita State,19.62,0,0,70.0,66.5,3,3,84.5,55.833333333333336,1,5,0
11/25/2016,Cal State Bakersfield,8.16,Wright State,4.63,1,0,77.5,66.25,1,3,90.25,76.0,1,3,1
11/25/2016,Temple,-0.25,West Virginia,15.65,0,0,78.6,74.4,2,3,95.75,55.75,0,4,0
11/25/2016,Weber State,6.63,Iona,4.12,0,0,82.75,64.75,2,2,72.66666666666667,81.0,2,1,1
11/25/2016,UC-Irvine,5.63,South Dakota State,0.18,1,0,66.5,67.5,2,2,69.4,80.0,4,1,0
11/25/2016,Southern California,5.52,Southern Methodist,14.71,0,1,77.5,62.5,0,4,75.4,61.6,1,4,0
11/25/2016,Quinnipiac,-6.65,Seton Hall,3.13,0,0,70.0,87.33333333333333,3,0,85.0,73.0,1,3,1
11/25/2016,Vanderbilt,3.12,Santa Clara,1.39,0,0,72.8,72.8,3,2,69.83333333333333,68.5,3,3,0
11/25/2016,St. Francis (NY),-11.71,Savannah State,-6.21,0,0,47.0,74.0,3,0,92.0,104.4,3,2,0
11/25/2016,Grambling,-1.55,Texas-Rio Grande Valley,-5.0,0,0,51.0,72.0,3,1,73.2,90.8,5,0,1
11/25/2016,Texas-San Antonio,-3.42,Texas State,4.15,0,1,67.0,72.8,4,1,71.0,65.5,2,2,0
11/25/2016,Radford,-4.91,Stetson,-5.72,0,0,59.5,73.75,3,1,78.8,80.6,3,2,0
11/25/2016,Stanford,-1.35,Indiana State,-2.74,0,0,70.4,60.8,1,4,81.25,70.5,2,2,0
11/25/2016,Florida College,0.0,New Orleans,3.77,1,0,0,0,0,0,74.25,87.25,3,1,1
11/25/2016,East Carolina,-1.82,Mercer,2.59,0,0,70.4,59.2,1,4,69.75,60.75,1,3,1
11/25/2016,Evansville,0.82,Toledo,3.39,0,0,66.0,64.33333333333333,1,2,82.75,83.25,2,2,1
11/25/2016,Colorado State,5.15,Southeastern Louisiana,2.69,0,1,68.25,64.25,1,3,81.2,66.2,1,4,0
11/25/2016,High Point,-0.1,Clemson,3.5,1,0,64.6,65.8,2,3,77.5,73.75,2,2,1
11/25/2016,UC-Davis,1.56,Drake,-5.87,0,0,74.0,74.16666666666667,2,4,66.25,68.0,3,1,0
11/25/2016,Gonzaga,23.42,Florida,11.72,0,0,88.0,62.25,0,4,77.6,63.2,0,5,0
11/25/2016,Georgia,1.55,Gardner-Webb,6.88,0,1,68.6,67.2,2,3,77.8,75.6,3,2,0
11/25/2016,Hiwassee,0.0,Furman,8.13,1,0,50.5,94.5,2,0,78.6,69.6,3,2,1
11/25/2016,Grand Canyon,5.77,Coppin State,-12.56,0,1,75.75,82.5,2,2,62.666666666666664,85.0,6,0,0
11/25/2016,Florida Gulf Coast,10.64,Long Beach State,-3.44,0,1,72.4,72.8,3,2,71.71428571428571,87.42857142857143,6,1,0
11/25/2016,Georgia Southern,3.03,Florida A&M,-7.07,0,0,76.25,69.75,3,1,78.2,81.2,3,2,0
11/25/2016,Bethune-Cookman,-6.72,Nicholls State,-4.77,0,1,74.8,81.8,3,2,73.4,75.0,3,2,1
11/25/2016,Boise State,4.53,Presbyterian,-13.63,0,1,72.75,64.0,2,2,62.75,72.0,2,2,0
11/25/2016,Arizona,10.82,Butler,7.9,0,0,75.6,62.0,0,5,82.4,60.2,0,5,1
11/25/2016,Air Force,-2.0,Akron,6.91,0,0,90.2,67.0,0,5,79.25,65.0,1,3,1
11/25/2016,Alaska-Anchorage,0.0,Oakland,8.72,0,1,79.0,85.0,1,0,88.4,70.0,1,4,1
11/25/2016,Northern Colorado,-3.17,Bucknell,8.74,0,0,70.8,76.0,3,2,74.0,72.66666666666667,2,4,1
11/25/2016,Cal State Fullerton,2.42,Jacksonville State,2.09,0,0,84.75,77.25,2,2,71.4,73.4,3,2,1
11/25/2016,University of California,5.12,Wyoming,1.97,0,1,74.0,65.0,1,2,75.75,65.25,1,3,0
11/25/2016,Cal Poly,-5.16,Illinois-Chicago,-0.15,0,0,70.8,70.6,2,3,87.0,79.25,2,2,1
11/25/2016,Nevada,9.03,Buffalo,3.47,0,0,79.6,71.4,1,4,74.75,67.25,1,3,0
11/25/2016,Miami (FL),5.69,Iowa State,8.88,0,0,81.75,53.5,0,4,97.25,65.0,0,4,1
11/25/2016,Memphis,3.28,Providence,3.63,0,0,91.25,70.0,0,4,70.5,58.0,1,3,1
11/25/2016,Milwaukee,-4.2,East Tennessee State,10.56,0,0,67.0,67.66666666666667,2,1,87.33333333333333,68.33333333333333,1,2,1
11/25/2016,Loyola Marymount,-0.4,Portland State,3.55,0,1,75.0,65.0,2,1,94.33333333333333,91.66666666666667,2,1,0
11/25/2016,Maryland,6.34,Richmond,2.59,0,0,75.8,61.0,0,5,69.75,63.5,1,3,0
11/25/2016,Nevada-Las Vegas,-6.34,Texas Christian,3.59,0,1,82.25,69.25,1,3,84.75,64.25,0,4,1
11/25/2016,Cal State Northridge,-3.3,New Mexico,0.97,0,0,81.8,89.4,3,2,80.0,75.0,1,3,1
11/25/2016,Arkansas-Monticello,0.0,Missouri-Kansas City,-1.85,1,0,0,0,0,0,76.6,77.8,2,3,1
11/25/2016,Minnesota,6.18,Southern Illinois,-0.88,0,1,85.4,70.8,0,5,81.0,77.0,2,3,0
11/25/2016,Lehigh,5.34,Mississippi State,1.22,1,0,79.33333333333333,80.0,2,1,70.0,70.5,1,3,0
11/25/2016,Baylor,10.0,Louisville,11.69,0,0,73.4,60.6,0,5,77.4,55.0,0,5,0
11/25/2016,Illinois,1.91,Florida State,11.18,0,0,83.0,72.16666666666667,2,4,94.6,78.2,1,4,1
11/25/2016,Holy Cross,-1.75,South Carolina State,-10.29,0,1,54.5,72.75,3,1,60.25,88.5,3,1,0
11/25/2016,Virginia,10.97,Iowa,2.31,0,0,75.0,38.75,0,4,96.25,79.0,1,3,0
11/25/2016,Troy,6.78,Hawaii,-0.2,1,0,78.0,73.4,3,2,72.0,67.6,2,3,0
11/25/2016,Madaille,0.0,Hofstra,0.59,1,0,0,0,0,0,76.33333333333333,79.33333333333333,3,3,1
11/25/2016,Virginia Commonwealth,8.26,Louisiana State,-8.16,0,0,72.6,61.2,1,4,72.0,68.4,1,4,0
11/25/2016,Kentucky,14.35,Tennessee-Martin,2.0,0,1,88.6,62.0,0,5,81.5,72.66666666666667,1,5,0
11/25/2016,Kansas,10.34,North Carolina-Asheville,9.28,0,1,82.0,72.0,1,4,68.0,67.0,2,3,0
11/25/2016,Boston College,-5.88,Kansas State,4.79,0,0,77.0,70.25,1,3,78.25,57.5,0,4,1
11/26/2016,North Carolina State,-2.0,Loyola (IL),6.59,0,1,83.8,77.4,1,4,81.5,59.5,1,5,0
11/26/2016,Jacksonville,2.56,North Carolina A&T,-11.84,1,0,78.66666666666667,70.33333333333333,2,4,57.25,61.75,3,1,0
11/26/2016,Jacksonville State,2.09,Northern Arizona,-6.84,0,0,69.66666666666667,67.5,3,3,70.85714285714286,78.14285714285714,5,2,0
11/26/2016,Iona,4.12,Nevada,9.03,0,0,73.5,74.25,2,2,77.5,69.83333333333333,1,5,0
11/26/2016,Western Kentucky,-2.91,Nevada-Las Vegas,-6.34,1,0,69.2,73.0,2,3,77.6,68.0,2,3,1
11/26/2016,Virginia,10.97,Providence,3.63,0,0,74.8,39.2,0,5,68.4,56.6,1,4,0
11/26/2016,Chicago State,-13.19,Notre Dame,8.79,1,0,82.5,85.0,2,2,84.6,62.0,0,5,1
11/26/2016,NJIT,-2.23,Purdue,12.97,1,0,77.5,70.66666666666667,3,3,86.0,67.0,1,4,1
11/26/2016,Illinois-Chicago,-0.15,Northern Illinois,1.53,1,0,86.4,77.6,2,3,78.0,69.83333333333333,3,3,1
11/26/2016,Northern Kentucky,4.74,North Carolina Central,11.73,0,1,76.4,67.0,2,3,70.75,71.0,2,2,1
11/26/2016,Navy,0.72,Pennsylvania,0.86,0,1,66.66666666666667,66.33333333333333,4,2,72.0,63.0,1,2,0
11/26/2016,Iowa,2.31,Memphis,3.28,0,0,85.2,78.0,2,3,83.2,68.0,1,4,1
11/26/2016,Western Illinois,-4.96,Miami (OH),-4.22,1,0,75.2,66.0,3,2,76.6,72.6,3,2,1
11/26/2016,Mount St. Mary's,-0.26,Michigan,9.26,1,0,63.666666666666664,78.16666666666667,5,1,70.8,59.8,1,4,1
11/26/2016,Harvard,6.07,Massachusetts,-0.03,1,0,66.66666666666667,64.66666666666667,2,1,79.0,73.25,1,3,1
11/26/2016,Massachusetts-Lowell,-2.84,Long Island University,1.88,0,1,79.16666666666667,85.83333333333333,4,2,72.2,65.4,1,4,1
11/26/2016,Louisiana State-Alexandria,0.0,McNeese State,-8.59,1,0,69.0,82.0,1,0,75.25,92.75,3,1,1
11/26/2016,Delaware State,-6.66,Montana State,0.91,1,0,74.4,76.6,4,1,80.0,76.8,2,3,1
11/26/2016,Murray State,2.91,Alabama A&M,-15.97,0,1,79.6,79.4,3,2,55.5,88.25,4,0,0
11/26/2016,Northwestern State,-3.34,Missouri,-3.75,1,0,69.75,81.25,2,2,75.75,64.75,2,2,1
11/26/2016,Monmouth,8.03,South Carolina State,-10.29,0,0,68.25,66.75,2,2,59.6,85.4,4,1,0
11/26/2016,Radford,-4.91,Georgia Southern,3.03,0,0,63.6,72.2,3,2,77.6,70.2,3,2,1
11/26/2016,Virginia Military Institute,-9.63,Campbell,0.79,0,1,71.5,71.0,3,1,71.25,73.75,3,1,1
11/26/2016,Vermont,11.97,Yale,4.24,0,1,75.0,63.714285714285715,2,5,73.75,77.0,2,2,0
11/26/2016,Rider,-0.06,Wagner,2.47,1,0,69.5,66.75,2,2,70.0,70.0,2,2,0
11/26/2016,Middle Tennessee,11.71,Toledo,3.39,0,0,80.0,70.4,1,4,82.8,82.4,2,3,0
11/26/2016,Towson,4.97,Robert Morris,-3.42,0,1,73.8,69.0,2,3,59.166666666666664,68.33333333333333,5,1,1
11/26/2016,Xavier,3.26,Northern Iowa,-2.57,0,1,80.6,70.4,0,5,72.0,58.5,1,3,0
11/26/2016,North Dakota,7.71,Wright State,4.63,1,0,92.0,63.25,1,3,85.8,73.6,1,4,1
11/26/2016,Canisius,0.82,Youngstown State,-5.38,1,0,67.6,76.2,4,1,82.0,81.0,3,3,0
11/26/2016,Central Arkansas,-9.28,Western Michigan,0.28,1,0,70.5,83.0,3,1,72.0,80.6,4,1,1
11/26/2016,William & Mary,3.97,Liberty,3.31,0,1,77.5,70.5,2,2,68.4,67.2,2,3,0
11/26/2016,St. Francis (NY),-11.71,Texas-Rio Grande Valley,-5.0,0,0,59.5,78.25,3,1,77.83333333333333,91.16666666666667,5,1,1
11/26/2016,New Mexico State,11.7,San Diego,-5.97,1,0,75.5,63.833333333333336,2,4,73.8,80.6,3,2,0
11/26/2016,San Francisco,4.66,Sacramento State,-3.19,0,0,78.66666666666667,70.0,0,3,67.0,78.5,3,1,0
11/26/2016,Southern Illinois-Edwardsville,-7.93,IUPUI,-0.53,0,1,68.8,79.6,3,2,78.2,80.8,3,2,0
11/26/2016,Richmond,2.59,Boston College,-5.88,0,0,72.2,68.4,2,3,72.4,70.6,2,3,0
11/26/2016,Bethune-Cookman,-6.72,Samford,3.09,1,0,73.83333333333333,80.83333333333333,4,2,63.0,61.5,2,2,1
11/26/2016,Reinhardt,0.0,Tennessee State,3.4,1,0,0,0,0,0,72.4,62.2,0,5,1
11/26/2016,South Carolina,7.59,Syracuse,5.31,0,0,77.8,58.0,0,5,86.25,52.5,0,4,0
11/26/2016,Washington,-4.68,Texas Christian,3.59,0,0,93.2,75.8,1,4,80.4,63.2,0,5,1
11/26/2016,Life Pacific,0.0,Southern Utah,-7.73,1,0,79.0,85.0,1,0,80.0,87.2,4,1,1
11/26/2016,Stony Brook,0.35,Hampton,-1.8,0,0,66.25,80.0,4,0,58.6,70.4,4,1,0
11/26/2016,Columbia,-0.89,Colgate,-4.0,0,1,76.75,79.25,2,2,62.25,73.0,3,1,0
11/26/2016,Cincinnati,13.65,Lipscomb,7.33,0,1,74.0,57.4,1,4,81.33333333333333,79.5,4,2,0
11/26/2016,Creighton,9.62,Loyola (MD),-2.58,0,1,93.8,79.4,0,5,65.8,69.0,3,2,0
11/26/2016,Seattle,-1.67,Central Florida,6.59,1,0,67.4,75.8,3,2,70.75,56.0,1,3,1
11/26/2016,UC-Irvine,5.63,Milwaukee,-4.2,0,0,65.8,64.4,2,3,65.75,72.25,3,1,1
11/26/2016,Toccoa Falls,0.0,Charleston Southern,-1.26,1,0,64.5,119.0,2,0,75.0,71.25,2,2,1
11/26/2016,Duke,10.83,Appalachian State,-2.37,0,1,84.33333333333333,64.5,1,5,89.25,75.25,2,2,0
11/26/2016,Detroit Mercy,-7.84,Manhattan,-7.06,0,1,77.4,90.2,4,1,73.0,81.5,3,1,1
11/26/2016,East Tennessee State,10.56,South Dakota State,0.18,0,0,87.0,66.75,1,3,66.5,77.16666666666667,5,1,0
11/26/2016,Dartmouth,-7.7,Marist,-9.59,0,1,61.5,81.5,2,0,69.0,88.0,4,1,1
11/26/2016,Davidson,2.19,Charlotte,-3.73,0,1,75.5,71.0,1,3,95.0,88.75,1,3,0
11/26/2016,Alaska-Anchorage,0.0,Drake,-5.87,0,1,72.0,78.0,2,0,64.6,67.2,4,1,0
11/26/2016,Alabama State,-8.48,Cal State Fullerton,2.42,0,0,62.6,82.8,5,0,75.4,74.0,3,2,0
11/26/2016,Saint Francis (PA),1.56,American,-6.8,1,0,90.75,78.0,2,2,59.0,70.75,4,0,0
11/26/2016,Spalding,0.0,Austin Peay,-6.13,1,0,0,0,0,0,79.6,76.6,2,3,1
11/26/2016,Air Force,-2.0,East Carolina,-1.82,0,0,87.66666666666667,69.83333333333333,1,5,69.66666666666667,61.0,2,4,1
11/26/2016,Mercer,2.59,Akron,6.91,0,0,69.8,61.8,1,4,80.2,67.0,1,4,1
11/26/2016,North Florida,-1.09,Cal State Bakersfield,8.16,0,0,81.5,78.16666666666667,3,3,74.8,66.6,2,3,1
11/26/2016,Buffalo,3.47,Weber State,6.63,0,0,72.2,67.2,2,3,77.0,67.0,3,2,0
11/26/2016,UC-Davis,1.56,Oakland,8.72,0,0,72.57142857142857,71.85714285714286,2,5,85.5,69.16666666666667,1,5,1
11/26/2016,Bowling Green State,-3.06,Morgan State,-3.2,0,1,70.0,76.2,4,1,73.8,78.2,3,2,0
11/26/2016,Utah Valley,3.58,Brigham Young,7.09,1,0,81.25,75.5,1,3,88.0,70.2,1,4,0
11/26/2016,South Alabama,-1.19,Eastern Illinois,2.97,1,0,77.2,60.0,0,5,72.6,63.2,2,3,1
11/26/2016,Cornell,-5.66,Houston,9.25,1,0,69.2,75.0,4,1,85.4,61.8,0,5,1
11/26/2016,Rice,6.06,Incarnate Word,-3.72,1,0,85.0,72.8,1,4,85.66666666666667,76.33333333333333,1,2,0
11/26/2016,Mississippi Valley State,-13.5,IPFW,8.87,1,0,61.833333333333336,90.0,6,0,84.4,75.2,2,3,1
11/26/2016,Savannah State,-6.21,Grambling,-1.55,0,0,91.83333333333333,103.16666666666667,4,2,59.4,77.8,4,1,1
11/26/2016,Georgia Tech,0.22,Tulane,-8.23,0,1,72.25,64.25,1,3,74.2,81.4,4,1,0
11/26/2016,Central Michigan,0.59,Green Bay,3.1,1,0,91.33333333333333,75.83333333333333,2,4,78.2,71.2,2,3,0
11/26/2016,Marquette,7.52,Houston Baptist,2.07,0,1,83.2,71.2,2,3,90.0,80.5,2,2,0
11/26/2016,Maine-Presque Isle,0.0,Maine,-10.34,1,0,0,0,0,0,72.6,78.2,4,1,1
11/26/2016,Kansas State,4.79,Maryland,6.34,0,0,77.0,56.8,0,5,77.83333333333333,64.5,0,6,1
11/26/2016,Western Carolina,-11.88,Jackson State,-2.38,1,0,58.0,74.0,4,1,64.0,74.2,4,1,0
11/26/2016,Chattanooga,5.87,Kennesaw State,-1.72,1,0,76.6,71.4,2,3,78.0,81.0,3,2,0
11/26/2016,Elon,3.47,Cal Poly,-5.16,0,0,89.2,77.8,1,4,70.83333333333333,72.83333333333333,3,3,0
11/26/2016,Denver,1.13,Eastern Washington,3.42,1,0,81.0,83.0,2,1,71.0,74.2,2,3,1
11/26/2016,Evansville,0.82,North Carolina-Wilmington,10.24,0,0,69.25,69.0,2,2,79.75,65.0,1,3,1
11/26/2016,Berea,0.0,Eastern Kentucky,-4.29,1,0,0,0,0,0,76.16666666666667,84.0,4,2,1
11/26/2016,Nebraska-Omaha,0.38,Eastern Michigan,4.76,1,0,82.6,77.6,3,2,79.33333333333333,76.33333333333333,3,3,1
11/26/2016,James Madison,-3.18,George Mason,2.94,1,0,64.8,77.0,5,0,73.16666666666667,74.0,3,3,1
11/26/2016,Fordham,-2.41,Texas-Arlington,8.3,0,1,74.83333333333333,66.33333333333333,1,5,77.16666666666667,76.66666666666667,3,3,1
11/26/2016,George Washington,0.42,Penn State,-1.0,0,1,72.0,69.8,2,3,73.0,74.16666666666667,3,3,1
11/26/2016,Army,-0.5,Fairfield,-0.77,1,0,77.8,73.6,3,2,75.0,67.5,1,3,1
11/26/2016,Stetson,-5.72,Florida A&M,-7.07,1,0,76.66666666666667,80.5,4,2,77.16666666666667,81.5,4,2,0
11/27/2016,Portland,-5.09,Cal State Northridge,-3.3,0,0,79.8,71.2,2,3,83.0,92.0,4,2,0
11/27/2016,Pepperdine,-11.29,Portland State,3.55,0,1,72.83333333333333,76.16666666666667,2,4,86.25,88.25,3,1,1
11/27/2016,Kent State,4.6,Northeastern,0.13,1,0,83.5,68.33333333333333,2,4,73.6,70.6,2,3,1
11/27/2016,Quinnipiac,-6.65,Indiana State,-2.74,0,0,72.25,88.0,4,0,77.4,69.4,3,2,0
11/27/2016,Saint Mary's (CA),15.5,Alabama-Birmingham,1.61,0,0,83.25,64.0,0,4,75.6,71.6,2,3,0
11/27/2016,Denver,1.13,Sacramento State,-3.19,0,0,80.75,83.5,3,1,65.4,78.2,4,1,0
11/27/2016,Nebraska,-3.1,Virginia Tech,4.84,0,0,73.8,62.6,1,4,84.8,70.4,1,4,1
11/27/2016,Toledo,3.39,North Carolina-Wilmington,10.24,0,0,80.66666666666667,80.83333333333333,3,3,76.8,64.4,1,4,1
11/27/2016,North Dakota State,3.33,Missouri State,3.82,1,0,73.5,58.0,1,5,88.25,55.5,1,3,1
11/27/2016,Hartford,-10.28,North Texas,-6.1,1,0,69.83333333333333,78.5,5,1,64.6,73.4,3,2,1
11/27/2016,North Dakota,7.71,Cal State Bakersfield,8.16,0,0,89.4,67.2,2,3,75.16666666666667,64.5,2,4,0
11/27/2016,Washington State,-6.35,San Jose State,-1.67,0,1,78.6,79.0,2,3,77.0,76.0,3,1,1
11/27/2016,Ball State,3.58,Valparaiso,6.75,1,0,78.2,76.2,2,3,76.66666666666667,70.5,1,5,1
11/27/2016,Texas A&M,2.39,UCLA,15.03,0,0,74.8,60.0,1,4,100.66666666666667,76.66666666666667,0,6,1
11/27/2016,Winthrop,9.53,New Hampshire,5.03,0,1,82.5,77.0,1,3,65.2,69.0,2,3,1
11/27/2016,Wright State,4.63,North Florida,-1.09,0,1,85.33333333333333,74.5,1,5,77.57142857142857,78.0,4,3,0
11/27/2016,Prairie View,-4.33,Wisconsin,10.53,1,0,73.33333333333333,82.5,4,2,69.66666666666667,61.166666666666664,2,4,1
11/27/2016,Seton Hall,3.13,Stanford,-1.35,0,0,86.0,74.2,1,4,69.5,61.0,1,5,1
11/27/2016,South Dakota,4.18,Montana,1.34,0,1,75.85714285714286,68.42857142857143,2,5,69.5,75.5,5,1,0
11/27/2016,Samford,3.09,Nicholls State,-4.77,0,1,69.0,62.2,2,3,73.83333333333333,74.0,3,3,1
11/27/2016,UC-Santa Barbara,-10.21,Southern California,5.52,1,0,62.5,77.5,4,0,77.6,64.6,0,5,1
11/27/2016,South Dakota State,0.18,Milwaukee,-4.2,0,0,65.42857142857143,76.28571428571429,6,1,63.4,65.2,3,2,0
11/27/2016,Evansville,0.82,Middle Tennessee,11.71,0,0,67.8,68.2,3,2,78.83333333333333,70.33333333333333,1,5,1
11/27/2016,Alcorn State,1.44,Colorado State,5.15,1,0,69.75,64.0,2,2,68.0,63.2,1,4,1
11/27/2016,New Mexico,0.97,Dayton,9.94,0,0,85.0,77.8,1,4,78.4,71.0,2,3,1
11/27/2016,Wofford,3.45,Colorado,3.58,1,0,73.2,72.8,4,1,79.4,64.2,1,4,1
11/27/2016,Duquesne,-3.75,Cleveland State,-4.48,0,1,71.16666666666667,75.66666666666667,4,2,71.25,82.25,3,1,0
11/27/2016,Drexel,-3.47,La Salle,-1.03,0,1,75.0,78.6,3,2,80.66666666666667,80.66666666666667,2,1,1
11/27/2016,Bryn Athyn,0.0,Delaware,-6.79,1,0,0,0,0,0,65.16666666666667,65.83333333333333,3,3,1
11/27/2016,Lehigh,5.34,Arkansas State,4.22,1,0,81.25,78.25,2,2,75.33333333333333,64.33333333333333,1,5,1
11/27/2016,Albany (NY),5.85,Siena,0.24,0,1,78.4,73.8,2,3,75.0,75.2,3,2,0
11/27/2016,Howard Payne,0.0,Abilene Christian,-2.21,1,0,54.0,90.5,2,0,66.75,63.5,2,2,1
11/27/2016,Southeastern Louisiana,2.69,University of California,5.12,1,0,77.5,66.33333333333333,2,4,73.25,64.0,1,3,1
11/27/2016,South Carolina Upstate,2.16,College of Charleston,4.79,1,0,79.0,84.8,2,3,60.0,63.333333333333336,3,3,1
11/27/2016,UC-Irvine,5.63,East Tennessee State,10.56,0,0,61.0,62.666666666666664,3,3,83.8,65.2,1,4,1
11/27/2016,Ferris State,0.0,Illinois State,7.85,1,0,0,0,0,0,72.0,70.0,2,1,1
11/27/2016,Mississippi Valley State,-13.5,Indiana,7.03,1,0,60.714285714285715,88.42857142857143,7,0,89.5,74.0,1,3,1
11/27/2016,Holy Cross,-1.75,Monmouth,8.03,0,1,58.2,69.6,3,2,71.8,65.8,2,3,1
11/27/2016,Arkansas-Pine Bluff,-10.72,Hawaii,-0.2,1,0,61.4,67.4,4,1,70.5,67.16666666666667,3,3,1
11/27/2016,Louisiana Tech,10.73,Maryland-Eastern Shore,-4.68,0,1,74.0,67.25,2,2,69.0,83.4,5,0,0
11/27/2016,Texas Southern,2.65,Louisiana-Lafayette,5.64,1,0,74.2,70.0,1,4,87.8,73.8,2,3,1
11/27/2016,Florida,11.72,Miami (FL),5.69,0,0,76.66666666666667,65.5,1,5,76.6,57.4,1,4,0
11/27/2016,Florida International,-3.35,Binghamton,-2.97,0,1,74.0,72.66666666666667,4,2,66.14285714285714,71.42857142857143,3,4,0
11/27/2016,San Francisco,4.66,Eastern Washington,3.42,1,0,78.25,67.25,0,4,73.33333333333333,75.16666666666667,2,4,1
11/27/2016,Gonzaga,23.42,Iowa State,8.88,0,0,85.8,64.2,0,5,92.4,63.2,0,5,0
11/27/2016,Howard,-7.94,Georgetown,1.88,1,0,60.0,82.0,4,0,74.0,74.16666666666667,4,2,1
11/28/2016,Tulsa,-2.84,Oral Roberts,-4.87,1,0,69.5,74.0,2,2,67.2,78.6,4,1,0
11/28/2016,Northwestern,6.03,Wake Forest,4.75,0,1,79.5,66.5,2,4,86.33333333333333,74.16666666666667,1,5,0
